day	month	year	symbol	nav
27	5	2010	LXK75	1.01336
28	5	2010	LXK75	1.01267
29	5	2010	LXK75	1.01336
30	5	2010	LXK75	1.01336
31	5	2010	LXK75	1.01338
01	6	2010	LXK75	1.00814
02	6	2010	LXK75	1.01604
03	6	2010	LXK75	1.01793
04	6	2010	LXK75	1.00697
05	6	2010	LXK75	1.01793
06	6	2010	LXK75	1.01793
07	6	2010	LXK75	1.00009
08	6	2010	LXK75	1.00131
09	6	2010	LXK75	1.00063
10	6	2010	LXK75	1.01071
11	6	2010	LXK75	1.01295
12	6	2010	LXK75	1.01071
13	6	2010	LXK75	1.01071
14	6	2010	LXK75	1.0173
15	6	2010	LXK75	1.02452
16	6	2010	LXK75	1.02482
17	6	2010	LXK75	1.02385
18	6	2010	LXK75	1.02565
19	6	2010	LXK75	1.02385
20	6	2010	LXK75	1.02385
21	6	2010	LXK75	1.03106
22	6	2010	LXK75	1.02083
25	6	2010	LXK75	1.02258
26	6	2010	LXK75	1.02083
27	6	2010	LXK75	1.02083
28	6	2010	LXK75	1.01927
29	6	2010	LXK75	1.00793
30	6	2010	LXK75	1.00503
01	7	2010	LXK75	0.99922
02	7	2010	LXK75	0.99922
03	7	2010	LXK75	0.99922
04	7	2010	LXK75	0.99922
05	7	2010	LXK75	1.00067
06	7	2010	LXK75	1.00513
07	7	2010	LXK75	1.00926
08	7	2010	LXK75	1.01284
09	7	2010	LXK75	1.01414
10	7	2010	LXK75	1.01284
11	7	2010	LXK75	1.01284
12	7	2010	LXK75	1.01443
13	7	2010	LXK75	1.01929
14	7	2010	LXK75	1.02
15	7	2010	LXK75	1.0167
16	7	2010	LXK75	1.00991
17	7	2010	LXK75	1.0167
18	7	2010	LXK75	1.0167
19	7	2010	LXK75	1.01056
20	7	2010	LXK75	1.01334
21	7	2010	LXK75	1.01458
22	7	2010	LXK75	1.02063
23	7	2010	LXK75	1.02288
24	7	2010	LXK75	1.02063
25	7	2010	LXK75	1.02063
26	7	2010	LXK75	1.02573
27	7	2010	LXK75	1.02516
28	7	2010	LXK75	1.02469
29	7	2010	LXK75	1.02682
30	7	2010	LXK75	1.02776
31	7	2010	LXK75	1.02682
01	8	2010	LXK75	1.02682
02	8	2010	LXK75	1.03499
03	8	2010	LXK75	1.03706
04	8	2010	LXK75	1.04071
05	8	2010	LXK75	1.04519
06	8	2010	LXK75	1.04425
07	8	2010	LXK75	1.04519
08	8	2010	LXK75	1.04519
09	8	2010	LXK75	1.04369
10	8	2010	LXK75	1.04178
11	8	2010	LXK75	1.03827
12	8	2010	LXK75	1.04161
13	8	2010	LXK75	1.0429
14	8	2010	LXK75	1.04161
15	8	2010	LXK75	1.04161
16	8	2010	LXK75	1.04274
17	8	2010	LXK75	1.04538
18	8	2010	LXK75	1.04517
19	8	2010	LXK75	1.04115
21	8	2010	LXK75	1.04517
22	8	2010	LXK75	1.04517
23	8	2010	LXK75	1.04221
24	8	2010	LXK75	1.03624
25	8	2010	LXK75	1.03651
26	8	2010	LXK75	1.03895
27	8	2010	LXK75	1.04223
28	8	2010	LXK75	1.03895
29	8	2010	LXK75	1.03895
30	8	2010	LXK75	1.04207
31	8	2010	LXK75	1.04134
01	9	2010	LXK75	1.04696
02	9	2010	LXK75	1.04739
03	9	2010	LXK75	1.0476
04	9	2010	LXK75	1.04739
05	9	2010	LXK75	1.04739
06	9	2010	LXK75	1.04855
07	9	2010	LXK75	1.0482
08	9	2010	LXK75	1.05115
09	9	2010	LXK75	1.05484
10	9	2010	LXK75	1.05633
11	9	2010	LXK75	1.05484
12	9	2010	LXK75	1.05484
13	9	2010	LXK75	1.06253
14	9	2010	LXK75	1.06142
15	9	2010	LXK75	1.06065
16	9	2010	LXK75	1.0596
17	9	2010	LXK75	1.05989
18	9	2010	LXK75	1.0596
19	9	2010	LXK75	1.0596
20	9	2010	LXK75	1.06417
21	9	2010	LXK75	1.06369
22	9	2010	LXK75	1.06231
23	9	2010	LXK75	1.06017
24	9	2010	LXK75	1.06431
25	9	2010	LXK75	1.06017
26	9	2010	LXK75	1.06017
27	9	2010	LXK75	1.06723
28	9	2010	LXK75	1.06965
29	9	2010	LXK75	1.07087
30	9	2010	LXK75	1.07214
01	10	2010	LXK75	1.07508
02	10	2010	LXK75	1.07214
03	10	2010	LXK75	1.07214
04	10	2010	LXK75	1.07258
05	10	2010	LXK75	1.07612
06	10	2010	LXK75	1.079
07	10	2010	LXK75	1.08067
08	10	2010	LXK75	1.08298
09	10	2010	LXK75	1.08067
10	10	2010	LXK75	1.08067
11	10	2010	LXK75	1.08597
12	10	2010	LXK75	1.08793
13	10	2010	LXK75	1.09297
14	10	2010	LXK75	1.09284
15	10	2010	LXK75	1.09202
16	10	2010	LXK75	1.09284
17	10	2010	LXK75	1.09284
18	10	2010	LXK75	1.09388
19	10	2010	LXK75	1.08934
20	10	2010	LXK75	1.0903
21	10	2010	LXK75	1.09067
22	10	2010	LXK75	1.09005
23	10	2010	LXK75	1.09067
24	10	2010	LXK75	1.09067
25	10	2010	LXK75	1.09354
26	10	2010	LXK75	1.09159
27	10	2010	LXK75	1.08974
28	10	2010	LXK75	1.08974
29	10	2010	LXK75	1.09063
30	10	2010	LXK75	1.08974
31	10	2010	LXK75	1.08974
01	11	2010	LXK75	1.09202
02	11	2010	LXK75	1.09384
03	11	2010	LXK75	1.09658
04	11	2010	LXK75	1.10783
05	11	2010	LXK75	1.1139
06	11	2010	LXK75	1.10783
07	11	2010	LXK75	1.10783
08	11	2010	LXK75	1.11248
09	11	2010	LXK75	1.11332
10	11	2010	LXK75	1.11503
11	11	2010	LXK75	1.11796
12	11	2010	LXK75	1.11067
13	11	2010	LXK75	1.11796
14	11	2010	LXK75	1.11796
15	11	2010	LXK75	1.11
16	11	2010	LXK75	1.10168
17	11	2010	LXK75	1.10237
18	11	2010	LXK75	1.10907
19	11	2010	LXK75	1.10957
20	11	2010	LXK75	1.10907
21	11	2010	LXK75	1.10907
22	11	2010	LXK75	1.11098
23	11	2010	LXK75	1.10211
24	11	2010	LXK75	1.10498
25	11	2010	LXK75	1.10623
26	11	2010	LXK75	1.10507
27	11	2010	LXK75	1.10623
28	11	2010	LXK75	1.10623
29	11	2010	LXK75	1.11116
30	11	2010	LXK75	1.11179
01	12	2010	LXK75	1.11774
02	12	2010	LXK75	1.12043
03	12	2010	LXK75	1.11918
04	12	2010	LXK75	1.12043
05	12	2010	LXK75	1.12043
06	12	2010	LXK75	1.11902
07	12	2010	LXK75	1.1192
08	12	2010	LXK75	1.11737
09	12	2010	LXK75	1.11038
10	12	2010	LXK75	1.10954
11	12	2010	LXK75	1.11038
12	12	2010	LXK75	1.11038
13	12	2010	LXK75	1.10851
14	12	2010	LXK75	1.11105
15	12	2010	LXK75	1.10859
16	12	2010	LXK75	1.10923
17	12	2010	LXK75	1.11142
18	12	2010	LXK75	1.10923
19	12	2010	LXK75	1.10923
20	12	2010	LXK75	1.11385
21	12	2010	LXK75	1.11781
22	12	2010	LXK75	1.12023
23	12	2010	LXK75	1.11944
24	12	2010	LXK75	1.12023
25	12	2010	LXK75	1.12023
26	12	2010	LXK75	1.12023
27	12	2010	LXK75	1.11728
28	12	2010	LXK75	1.11884
29	12	2010	LXK75	1.12181
30	12	2010	LXK75	1.1248
31	12	2010	LXK75	1.12577
02	1	2011	LXK75	1.1248
03	1	2011	LXK75	1.13221
04	1	2011	LXK75	1.1375
05	1	2011	LXK75	1.13662
06	1	2011	LXK75	1.14277
07	1	2011	LXK75	1.14204
08	1	2011	LXK75	1.14277
09	1	2011	LXK75	1.14277
10	1	2011	LXK75	1.14034
11	1	2011	LXK75	1.14361
12	1	2011	LXK75	1.14627
13	1	2011	LXK75	1.14453
14	1	2011	LXK75	1.14468
15	1	2011	LXK75	1.14453
16	1	2011	LXK75	1.14453
17	1	2011	LXK75	1.14668
18	1	2011	LXK75	1.14795
19	1	2011	LXK75	1.14572
20	1	2011	LXK75	1.13684
21	1	2011	LXK75	1.13734
22	1	2011	LXK75	1.13684
23	1	2011	LXK75	1.13684
24	1	2011	LXK75	1.13354
25	1	2011	LXK75	1.13228
26	1	2011	LXK75	1.13212
27	1	2011	LXK75	1.13331
28	1	2011	LXK75	1.13163
29	1	2011	LXK75	1.13331
30	1	2011	LXK75	1.13331
31	1	2011	LXK75	1.13041
01	2	2011	LXK75	1.13365
02	2	2011	LXK75	1.13642
03	2	2011	LXK75	1.13651
04	2	2011	LXK75	1.13909
05	2	2011	LXK75	1.13651
06	2	2011	LXK75	1.13651
07	2	2011	LXK75	1.14025
08	2	2011	LXK75	1.14045
09	2	2011	LXK75	1.1365
10	2	2011	LXK75	1.13766
11	2	2011	LXK75	1.13925
12	2	2011	LXK75	1.13766
13	2	2011	LXK75	1.13766
14	2	2011	LXK75	1.14207
15	2	2011	LXK75	1.14296
16	2	2011	LXK75	1.14593
17	2	2011	LXK75	1.14429
18	2	2011	LXK75	1.14413
19	2	2011	LXK75	1.14429
20	2	2011	LXK75	1.14429
21	2	2011	LXK75	1.14196
22	2	2011	LXK75	1.13567
23	2	2011	LXK75	1.13405
24	2	2011	LXK75	1.13567
25	2	2011	LXK75	1.13598
26	2	2011	LXK75	1.13405
27	2	2011	LXK75	1.13405
28	2	2011	LXK75	1.13836
01	3	2011	LXK75	1.1363
02	3	2011	LXK75	1.13257
03	3	2011	LXK75	1.13418
04	3	2011	LXK75	1.13286
05	3	2011	LXK75	1.13418
06	3	2011	LXK75	1.13418
07	3	2011	LXK75	1.13105
08	3	2011	LXK75	1.13291
09	3	2011	LXK75	1.13138
10	3	2011	LXK75	1.12876
11	3	2011	LXK75	1.12435
12	3	2011	LXK75	1.12876
13	3	2011	LXK75	1.12876
14	3	2011	LXK75	1.11704
15	3	2011	LXK75	1.09954
16	3	2011	LXK75	1.10751
17	3	2011	LXK75	1.11205
18	3	2011	LXK75	1.12109
19	3	2011	LXK75	1.11205
20	3	2011	LXK75	1.11205
21	3	2011	LXK75	1.12525
22	3	2011	LXK75	1.12572
23	3	2011	LXK75	1.12692
24	3	2011	LXK75	1.12696
25	3	2011	LXK75	1.12837
26	3	2011	LXK75	1.12696
27	3	2011	LXK75	1.12696
28	3	2011	LXK75	1.12783
29	3	2011	LXK75	1.1241
30	3	2011	LXK75	1.12772
31	3	2011	LXK75	1.12806
01	4	2011	LXK75	1.12994
02	4	2011	LXK75	1.12806
03	4	2011	LXK75	1.12806
04	4	2011	LXK75	1.1303
05	4	2011	LXK75	1.12941
06	4	2011	LXK75	1.1296
07	4	2011	LXK75	1.12927
08	4	2011	LXK75	1.13047
09	4	2011	LXK75	1.12927
10	4	2011	LXK75	1.12927
11	4	2011	LXK75	1.12734
12	4	2011	LXK75	1.12126
13	4	2011	LXK75	1.12234
14	4	2011	LXK75	1.11858
15	4	2011	LXK75	1.12077
16	4	2011	LXK75	1.11858
17	4	2011	LXK75	1.11858
18	4	2011	LXK75	1.11665
19	4	2011	LXK75	1.11457
20	4	2011	LXK75	1.11812
21	4	2011	LXK75	1.11909
23	4	2011	LXK75	1.11812
24	4	2011	LXK75	1.11812
25	4	2011	LXK75	1.11912
26	4	2011	LXK75	1.11818
27	4	2011	LXK75	1.11804
28	4	2011	LXK75	1.11801
29	4	2011	LXK75	1.11965
30	4	2011	LXK75	1.11801
01	5	2011	LXK75	1.11801
02	5	2011	LXK75	1.11836
03	5	2011	LXK75	1.1159
04	5	2011	LXK75	1.11232
05	5	2011	LXK75	1.11259
06	5	2011	LXK75	1.11655
07	5	2011	LXK75	1.11259
08	5	2011	LXK75	1.11259
09	5	2011	LXK75	1.11651
10	5	2011	LXK75	1.11693
11	5	2011	LXK75	1.11486
12	5	2011	LXK75	1.11569
13	5	2011	LXK75	1.11881
14	5	2011	LXK75	1.11569
15	5	2011	LXK75	1.11569
16	5	2011	LXK75	1.11634
17	5	2011	LXK75	1.1157
18	5	2011	LXK75	1.11154
19	5	2011	LXK75	1.1119
20	5	2011	LXK75	1.11302
21	5	2011	LXK75	1.1119
22	5	2011	LXK75	1.1119
23	5	2011	LXK75	1.10748
24	5	2011	LXK75	1.10836
25	5	2011	LXK75	1.1081
26	5	2011	LXK75	1.10921
27	5	2011	LXK75	1.11096
28	5	2011	LXK75	1.10921
29	5	2011	LXK75	1.10921
30	5	2011	LXK75	1.11224
31	5	2011	LXK75	1.11147
01	6	2011	LXK75	1.11065
02	6	2011	LXK75	1.10967
03	6	2011	LXK75	1.10657
04	6	2011	LXK75	1.10967
05	6	2011	LXK75	1.10967
06	6	2011	LXK75	1.10395
07	6	2011	LXK75	1.10375
08	6	2011	LXK75	1.10328
09	6	2011	LXK75	1.10609
10	6	2011	LXK75	1.1104
11	6	2011	LXK75	1.10609
12	6	2011	LXK75	1.10609
13	6	2011	LXK75	1.10985
14	6	2011	LXK75	1.11089
15	6	2011	LXK75	1.11064
16	6	2011	LXK75	1.10869
17	6	2011	LXK75	1.10899
18	6	2011	LXK75	1.10869
19	6	2011	LXK75	1.10869
20	6	2011	LXK75	1.10783
21	6	2011	LXK75	1.10626
22	6	2011	LXK75	1.10592
25	6	2011	LXK75	1.10626
26	6	2011	LXK75	1.10626
27	6	2011	LXK75	1.10375
28	6	2011	LXK75	1.10089
29	6	2011	LXK75	1.10213
30	6	2011	LXK75	1.10317
01	7	2011	LXK75	1.10625
02	7	2011	LXK75	1.10317
03	7	2011	LXK75	1.10317
04	7	2011	LXK75	1.10957
05	7	2011	LXK75	1.11216
06	7	2011	LXK75	1.11488
07	7	2011	LXK75	1.11888
08	7	2011	LXK75	1.11944
09	7	2011	LXK75	1.11888
10	7	2011	LXK75	1.11888
11	7	2011	LXK75	1.11354
12	7	2011	LXK75	1.11041
13	7	2011	LXK75	1.1091
14	7	2011	LXK75	1.10917
15	7	2011	LXK75	1.10843
16	7	2011	LXK75	1.10917
17	7	2011	LXK75	1.10917
18	7	2011	LXK75	1.10511
19	7	2011	LXK75	1.1051
20	7	2011	LXK75	1.1061
21	7	2011	LXK75	1.10683
22	7	2011	LXK75	1.11285
23	7	2011	LXK75	1.10683
24	7	2011	LXK75	1.10683
25	7	2011	LXK75	1.1093
26	7	2011	LXK75	1.11009
27	7	2011	LXK75	1.10846
28	7	2011	LXK75	1.10721
29	7	2011	LXK75	1.10699
30	7	2011	LXK75	1.10721
31	7	2011	LXK75	1.10721
01	8	2011	LXK75	1.10446
02	8	2011	LXK75	1.0994
03	8	2011	LXK75	1.09026
04	8	2011	LXK75	1.07842
05	8	2011	LXK75	1.06418
06	8	2011	LXK75	1.07842
07	8	2011	LXK75	1.07842
08	8	2011	LXK75	1.04059
09	8	2011	LXK75	1.03283
10	8	2011	LXK75	1.03616
11	8	2011	LXK75	1.03612
12	8	2011	LXK75	1.04743
13	8	2011	LXK75	1.03612
14	8	2011	LXK75	1.03612
15	8	2011	LXK75	1.05395
16	8	2011	LXK75	1.05043
17	8	2011	LXK75	1.05651
18	8	2011	LXK75	1.04197
19	8	2011	LXK75	1.03603
20	8	2011	LXK75	1.04197
21	8	2011	LXK75	1.04197
22	8	2011	LXK75	1.03793
23	8	2011	LXK75	1.04575
24	8	2011	LXK75	1.04479
25	8	2011	LXK75	1.04414
26	8	2011	LXK75	1.04208
27	8	2011	LXK75	1.04414
28	8	2011	LXK75	1.04414
29	8	2011	LXK75	1.05232
30	8	2011	LXK75	1.0556
31	8	2011	LXK75	1.06265
01	9	2011	LXK75	1.06147
02	9	2011	LXK75	1.05271
03	9	2011	LXK75	1.06147
04	9	2011	LXK75	1.06147
05	9	2011	LXK75	1.04631
06	9	2011	LXK75	1.04472
07	9	2011	LXK75	1.04817
08	9	2011	LXK75	1.04763
09	9	2011	LXK75	1.0479
10	9	2011	LXK75	1.04763
11	9	2011	LXK75	1.04763
12	9	2011	LXK75	1.03752
13	9	2011	LXK75	1.03732
14	9	2011	LXK75	1.03637
15	9	2011	LXK75	1.03813
16	9	2011	LXK75	1.03911
17	9	2011	LXK75	1.03813
18	9	2011	LXK75	1.03813
19	9	2011	LXK75	1.03409
20	9	2011	LXK75	1.0332
21	9	2011	LXK75	1.03245
22	9	2011	LXK75	1.01696
23	9	2011	LXK75	1.01231
24	9	2011	LXK75	1.01696
25	9	2011	LXK75	1.01696
26	9	2011	LXK75	1.01507
27	9	2011	LXK75	1.02387
28	9	2011	LXK75	1.02004
29	9	2011	LXK75	1.02242
30	9	2011	LXK75	1.01733
01	10	2011	LXK75	1.02242
02	10	2011	LXK75	1.02242
03	10	2011	LXK75	1.009
04	10	2011	LXK75	1.00039
05	10	2011	LXK75	1.00903
06	10	2011	LXK75	1.01268
07	10	2011	LXK75	1.01555
08	10	2011	LXK75	1.01268
09	10	2011	LXK75	1.01268
10	10	2011	LXK75	1.02387
11	10	2011	LXK75	1.02653
12	10	2011	LXK75	1.03198
13	10	2011	LXK75	1.03307
14	10	2011	LXK75	1.03761
15	10	2011	LXK75	1.03307
16	10	2011	LXK75	1.03307
17	10	2011	LXK75	1.04477
18	10	2011	LXK75	1.04113
19	10	2011	LXK75	1.04366
20	10	2011	LXK75	1.04241
21	10	2011	LXK75	1.04538
22	10	2011	LXK75	1.04241
23	10	2011	LXK75	1.04241
24	10	2011	LXK75	1.05096
25	10	2011	LXK75	1.04984
26	10	2011	LXK75	1.05194
27	10	2011	LXK75	1.06092
28	10	2011	LXK75	1.0572
29	10	2011	LXK75	1.06092
30	10	2011	LXK75	1.06092
31	10	2011	LXK75	1.05026
01	11	2011	LXK75	1.04018
02	11	2011	LXK75	1.04613
03	11	2011	LXK75	1.04998
04	11	2011	LXK75	1.0538
05	11	2011	LXK75	1.04998
06	11	2011	LXK75	1.04998
07	11	2011	LXK75	1.05229
08	11	2011	LXK75	1.05167
09	11	2011	LXK75	1.04729
10	11	2011	LXK75	1.04435
11	11	2011	LXK75	1.04602
12	11	2011	LXK75	1.04435
13	11	2011	LXK75	1.04435
14	11	2011	LXK75	1.04759
15	11	2011	LXK75	1.04476
16	11	2011	LXK75	1.04215
17	11	2011	LXK75	1.03437
18	11	2011	LXK75	1.03305
19	11	2011	LXK75	1.03437
20	11	2011	LXK75	1.03437
21	11	2011	LXK75	1.02317
22	11	2011	LXK75	1.01853
23	11	2011	LXK75	1.01146
24	11	2011	LXK75	1.009
25	11	2011	LXK75	1.00481
26	11	2011	LXK75	1.009
27	11	2011	LXK75	1.009
28	11	2011	LXK75	1.01029
29	11	2011	LXK75	1.01096
30	11	2011	LXK75	1.02269
01	12	2011	LXK75	1.02309
02	12	2011	LXK75	1.0275
03	12	2011	LXK75	1.02309
04	12	2011	LXK75	1.02309
05	12	2011	LXK75	1.02811
06	12	2011	LXK75	1.02673
07	12	2011	LXK75	1.02789
08	12	2011	LXK75	1.01958
09	12	2011	LXK75	1.02011
10	12	2011	LXK75	1.01958
11	12	2011	LXK75	1.01958
12	12	2011	LXK75	1.01361
13	12	2011	LXK75	1.01179
14	12	2011	LXK75	1.00705
15	12	2011	LXK75	1.00528
16	12	2011	LXK75	1.00683
17	12	2011	LXK75	1.00528
18	12	2011	LXK75	1.00528
19	12	2011	LXK75	1.00288
20	12	2011	LXK75	1.00778
21	12	2011	LXK75	1.00555
22	12	2011	LXK75	1.00901
23	12	2011	LXK75	1.01103
24	12	2011	LXK75	1.00901
25	12	2011	LXK75	1.00901
27	12	2011	LXK75	1.00963
28	12	2011	LXK75	1.0074
29	12	2011	LXK75	1.00926
30	12	2011	LXK75	1.00862
31	12	2011	LXK75	1.00926
01	1	2012	LXK75	1.00926
02	1	2012	LXK75	1.0145
03	1	2012	LXK75	1.02549
04	1	2012	LXK75	1.02507
05	1	2012	LXK75	1.02688
06	1	2012	LXK75	1.02704
07	1	2012	LXK75	1.02688
08	1	2012	LXK75	1.02688
09	1	2012	LXK75	1.0272
10	1	2012	LXK75	1.03275
11	1	2012	LXK75	1.0333
12	1	2012	LXK75	1.03424
13	1	2012	LXK75	1.03653
14	1	2012	LXK75	1.03424
15	1	2012	LXK75	1.03424
16	1	2012	LXK75	1.0322
17	1	2012	LXK75	1.03884
18	1	2012	LXK75	1.04254
19	1	2012	LXK75	1.04466
20	1	2012	LXK75	1.04571
21	1	2012	LXK75	1.04466
22	1	2012	LXK75	1.04466
23	1	2012	LXK75	1.04706
24	1	2012	LXK75	1.04617
25	1	2012	LXK75	1.05016
26	1	2012	LXK75	1.05102
27	1	2012	LXK75	1.04963
28	1	2012	LXK75	1.05102
29	1	2012	LXK75	1.05102
30	1	2012	LXK75	1.05031
31	1	2012	LXK75	1.05416
01	2	2012	LXK75	1.06141
02	2	2012	LXK75	1.06618
03	2	2012	LXK75	1.0717
04	2	2012	LXK75	1.06618
05	2	2012	LXK75	1.06618
06	2	2012	LXK75	1.07579
07	2	2012	LXK75	1.0768
08	2	2012	LXK75	1.08941
09	2	2012	LXK75	1.08817
10	2	2012	LXK75	1.08174
11	2	2012	LXK75	1.08817
12	2	2012	LXK75	1.08817
13	2	2012	LXK75	1.08878
14	2	2012	LXK75	1.08846
15	2	2012	LXK75	1.09251
16	2	2012	LXK75	1.08835
17	2	2012	LXK75	1.0939
18	2	2012	LXK75	1.08835
19	2	2012	LXK75	1.08835
20	2	2012	LXK75	1.09456
21	2	2012	LXK75	1.09452
22	2	2012	LXK75	1.08973
23	2	2012	LXK75	1.09091
25	2	2012	LXK75	1.08973
26	2	2012	LXK75	1.08973
27	2	2012	LXK75	1.08873
28	2	2012	LXK75	1.09037
29	2	2012	LXK75	1.09317
01	3	2012	LXK75	1.09379
02	3	2012	LXK75	1.09683
03	3	2012	LXK75	1.09379
04	3	2012	LXK75	1.09379
05	3	2012	LXK75	1.09706
06	3	2012	LXK75	1.08933
07	3	2012	LXK75	1.08905
08	3	2012	LXK75	1.09176
09	3	2012	LXK75	1.09416
10	3	2012	LXK75	1.09176
11	3	2012	LXK75	1.09176
12	3	2012	LXK75	1.09287
13	3	2012	LXK75	1.09672
14	3	2012	LXK75	1.10063
15	3	2012	LXK75	1.10242
16	3	2012	LXK75	1.10252
17	3	2012	LXK75	1.10242
18	3	2012	LXK75	1.10242
19	3	2012	LXK75	1.10062
20	3	2012	LXK75	1.09881
21	3	2012	LXK75	1.09716
22	3	2012	LXK75	1.0952
23	3	2012	LXK75	1.09794
24	3	2012	LXK75	1.0952
25	3	2012	LXK75	1.0952
26	3	2012	LXK75	1.1004
27	3	2012	LXK75	1.09929
28	3	2012	LXK75	1.09764
29	3	2012	LXK75	1.09731
30	3	2012	LXK75	1.09793
31	3	2012	LXK75	1.09731
01	4	2012	LXK75	1.09731
02	4	2012	LXK75	1.09906
03	4	2012	LXK75	1.10216
04	4	2012	LXK75	1.09895
05	4	2012	LXK75	1.10073
07	4	2012	LXK75	1.09895
08	4	2012	LXK75	1.09895
09	4	2012	LXK75	1.1
10	4	2012	LXK75	1.09594
11	4	2012	LXK75	1.09583
12	4	2012	LXK75	1.09955
13	4	2012	LXK75	1.10103
14	4	2012	LXK75	1.09955
15	4	2012	LXK75	1.09955
16	4	2012	LXK75	1.09959
17	4	2012	LXK75	1.10156
18	4	2012	LXK75	1.10372
19	4	2012	LXK75	1.10303
20	4	2012	LXK75	1.10343
21	4	2012	LXK75	1.10303
22	4	2012	LXK75	1.10303
23	4	2012	LXK75	1.1004
24	4	2012	LXK75	1.09848
25	4	2012	LXK75	1.09889
26	4	2012	LXK75	1.10194
27	4	2012	LXK75	1.10165
28	4	2012	LXK75	1.10194
29	4	2012	LXK75	1.10194
30	4	2012	LXK75	1.10494
02	5	2012	LXK75	1.10428
03	5	2012	LXK75	1.10565
04	5	2012	LXK75	1.10358
05	5	2012	LXK75	1.10565
06	5	2012	LXK75	1.10565
07	5	2012	LXK75	1.10168
08	5	2012	LXK75	1.10277
09	5	2012	LXK75	1.09864
10	5	2012	LXK75	1.10169
11	5	2012	LXK75	1.09945
12	5	2012	LXK75	1.10169
13	5	2012	LXK75	1.10169
14	5	2012	LXK75	1.09518
15	5	2012	LXK75	1.09223
16	5	2012	LXK75	1.08557
17	5	2012	LXK75	1.08344
18	5	2012	LXK75	1.07788
19	5	2012	LXK75	1.08344
20	5	2012	LXK75	1.08344
21	5	2012	LXK75	1.08253
22	5	2012	LXK75	1.08269
23	5	2012	LXK75	1.07635
24	5	2012	LXK75	1.07582
25	5	2012	LXK75	1.07234
26	5	2012	LXK75	1.07582
27	5	2012	LXK75	1.07582
28	5	2012	LXK75	1.07501
29	5	2012	LXK75	1.07559
30	5	2012	LXK75	1.07269
31	5	2012	LXK75	1.07137
01	6	2012	LXK75	1.06791
02	6	2012	LXK75	1.07137
03	6	2012	LXK75	1.07137
04	6	2012	LXK75	1.06867
05	6	2012	LXK75	1.0692
06	6	2012	LXK75	1.07463
07	6	2012	LXK75	1.07646
08	6	2012	LXK75	1.07539
09	6	2012	LXK75	1.07646
10	6	2012	LXK75	1.07646
11	6	2012	LXK75	1.07676
12	6	2012	LXK75	1.0761
13	6	2012	LXK75	1.0759
14	6	2012	LXK75	1.07374
15	6	2012	LXK75	1.07718
16	6	2012	LXK75	1.07374
17	6	2012	LXK75	1.07374
18	6	2012	LXK75	1.08099
19	6	2012	LXK75	1.08234
20	6	2012	LXK75	1.08385
21	6	2012	LXK75	1.08346
22	6	2012	LXK75	1.08265
23	6	2012	LXK75	1.08346
24	6	2012	LXK75	1.08346
25	6	2012	LXK75	1.07959
26	6	2012	LXK75	1.07919
27	6	2012	LXK75	1.08015
28	6	2012	LXK75	1.08121
29	6	2012	LXK75	1.0887
30	6	2012	LXK75	1.08121
01	7	2012	LXK75	1.08121
02	7	2012	LXK75	1.09162
03	7	2012	LXK75	1.09313
04	7	2012	LXK75	1.09654
05	7	2012	LXK75	1.0951
06	7	2012	LXK75	1.09438
07	7	2012	LXK75	1.0951
08	7	2012	LXK75	1.0951
09	7	2012	LXK75	1.09344
10	7	2012	LXK75	1.09559
11	7	2012	LXK75	1.09591
12	7	2012	LXK75	1.09379
13	7	2012	LXK75	1.09829
14	7	2012	LXK75	1.09379
15	7	2012	LXK75	1.09379
16	7	2012	LXK75	1.09709
17	7	2012	LXK75	1.10012
18	7	2012	LXK75	1.10186
19	7	2012	LXK75	1.10423
20	7	2012	LXK75	1.10323
21	7	2012	LXK75	1.10423
22	7	2012	LXK75	1.10423
23	7	2012	LXK75	1.09727
24	7	2012	LXK75	1.09822
25	7	2012	LXK75	1.09782
26	7	2012	LXK75	1.09946
27	7	2012	LXK75	1.10168
28	7	2012	LXK75	1.09946
29	7	2012	LXK75	1.09946
30	7	2012	LXK75	1.1036
31	7	2012	LXK75	1.1036
01	8	2012	LXK75	1.1051
02	8	2012	LXK75	1.10614
03	8	2012	LXK75	1.11088
04	8	2012	LXK75	1.10614
05	8	2012	LXK75	1.10614
06	8	2012	LXK75	1.11448
07	8	2012	LXK75	1.11293
08	8	2012	LXK75	1.11701
09	8	2012	LXK75	1.11643
10	8	2012	LXK75	1.11492
11	8	2012	LXK75	1.11643
12	8	2012	LXK75	1.11643
13	8	2012	LXK75	1.1178
14	8	2012	LXK75	1.11816
15	8	2012	LXK75	1.11632
16	8	2012	LXK75	1.1193
17	8	2012	LXK75	1.11991
18	8	2012	LXK75	1.1193
19	8	2012	LXK75	1.1193
20	8	2012	LXK75	1.1193
21	8	2012	LXK75	1.12291
22	8	2012	LXK75	1.11867
23	8	2012	LXK75	1.11916
24	8	2012	LXK75	1.11925
25	8	2012	LXK75	1.11916
26	8	2012	LXK75	1.11916
27	8	2012	LXK75	1.11712
28	8	2012	LXK75	1.11373
29	8	2012	LXK75	1.11597
30	8	2012	LXK75	1.11467
31	8	2012	LXK75	1.11724
01	9	2012	LXK75	1.11467
02	9	2012	LXK75	1.11467
03	9	2012	LXK75	1.11661
04	9	2012	LXK75	1.11456
05	9	2012	LXK75	1.11293
06	9	2012	LXK75	1.11623
